symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2021-11-19 00:00:00+00:00,343.11,345.1,342.2,342.64,21963403,339.0301800408,340.9965175369,338.1310005828,338.5657686724,21963403,0.0,1.0
MSFT,2021-11-22 00:00:00+00:00,339.83,349.67,339.55,344.62,31031113,335.7891815548,345.5121770128,335.5125109524,340.5222250755,31031113,0.0,1.0
MSFT,2021-11-23 00:00:00+00:00,337.68,339.45,333.56,337.05,30427563,333.6647465716,335.4137000229,329.5937362782,333.0422377161,30427563,0.0,1.0
MSFT,2021-11-24 00:00:00+00:00,337.91,338.16,333.911,336.28,21661307,333.8920117094,334.139039033,329.9405626406,332.2813935593,21661307,0.0,1.0
MSFT,2021-11-26 00:00:00+00:00,329.68,337.93,328.12,334.35,24217242,325.7598722155,333.9117738952,324.2184217161,330.3743426209,24217242,0.0,1.0
MSFT,2021-11-29 00:00:00+00:00,336.63,339.03,334.74,334.94,28563481,332.6272318124,334.9986941192,330.7597052457,330.9573271046,28563481,0.0,1.0
MSFT,2021-11-30 00:00:00+00:00,330.59,337.78,328.99,335.32,42885609,326.6590516735,333.7635575011,325.0780768023,331.3328086366,42885609,0.0,1.0
MSFT,2021-12-01 00:00:00+00:00,330.08,339.28,329.39,335.13,33401146,326.1551159333,335.2457214428,325.4733205201,331.1450678706,33401146,0.0,1.0
MSFT,2021-12-02 00:00:00+00:00,329.49,333.49,327.8028,330.3,30765980,325.5721314495,329.5245686276,323.9049934478,326.3724999781,30765980,0.0,1.0
MSFT,2021-12-03 00:00:00+00:00,323.01,332.7,318.03,331.99,41779279,319.1691832211,328.7439622849,314.2483989344,328.0424046858,41779279,0.0,1.0
MSFT,2021-12-06 00:00:00+00:00,326.19,327.45,319.23,323.95,30032556,322.3113707776,323.5563884887,315.4341300878,320.0980059579,30032556,0.0,1.0
MSFT,2021-12-07 00:00:00+00:00,334.92,335.8,330.1,331.64,31021936,330.9375649188,331.8071010979,326.1748781192,327.6965664327,31021936,0.0,1.0
MSFT,2021-12-08 00:00:00+00:00,334.97,335.5,330.8,335.31,24760988,330.9869703835,331.5106683096,326.8665546254,331.3229275436,24760988,0.0,1.0
MSFT,2021-12-09 00:00:00+00:00,333.1,336.489,332.12,334.41,22214158,329.1392060027,332.4879084018,328.1708588941,330.4336291786,22214158,0.0,1.0
MSFT,2021-12-10 00:00:00+00:00,342.54,343.0,334.79,334.98,38095694,338.466957743,338.9214880184,330.8091107105,330.9968514764,38095694,0.0,1.0
MSFT,2021-12-13 00:00:00+00:00,339.4,343.79,339.08,340.68,28899431,335.3642945582,339.7020943611,335.0480995839,336.6290744552,28899431,0.0,1.0
MSFT,2021-12-14 00:00:00+00:00,328.34,334.64,324.11,333.22,44438699,324.4358057609,330.6608943163,320.2561034451,329.2577791181,44438699,0.0,1.0
MSFT,2021-12-15 00:00:00+00:00,334.65,335.19,324.5,328.61,35381122,330.6707754092,331.2043544283,320.6414660699,324.7025952704,35381122,0.0,1.0
MSFT,2021-12-16 00:00:00+00:00,324.9,336.76,323.02,335.71,35034831,321.0367097877,332.7556860207,319.179064314,331.7181712614,35034831,0.0,1.0
MSFT,2021-12-17 00:00:00+00:00,323.8,324.92,317.25,320.88,47983713,319.9497895638,321.0564719736,313.4776736847,317.0645104238,47983713,0.0,1.0
MSFT,2021-12-20 00:00:00+00:00,319.91,322.8,317.57,320.05,28326532,316.1060444081,318.9616802692,313.7938686589,316.2443797093,28326532,0.0,1.0
MSFT,2021-12-21 00:00:00+00:00,327.29,327.73,319.8,323.29,24740597,323.3982910016,323.8330590912,315.9973523857,319.4458538236,24740597,0.0,1.0
MSFT,2021-12-22 00:00:00+00:00,333.2,333.605,325.75,328.3,24831493,329.2380169322,329.6382011965,321.8766026881,324.3962813891,24831493,0.0,1.0
MSFT,2021-12-23 00:00:00+00:00,334.69,336.39,332.73,332.75,19617848,330.710299781,332.3900855817,328.7736055638,328.7933677497,19617848,0.0,1.0
MSFT,2021-12-27 00:00:00+00:00,342.45,342.48,335.43,335.46,19947029,338.3780279064,338.4076711853,331.441500659,331.4711439378,19947029,0.0,1.0
MSFT,2021-12-28 00:00:00+00:00,341.25,343.81,340.32,343.15,15661467,337.192296753,339.721856547,336.2733551091,339.0697044126,15661467,0.0,1.0
MSFT,2021-12-29 00:00:00+00:00,341.95,344.3,339.68,341.3,15041956,337.8839732592,340.2060301013,335.6409651606,337.2417022178,15041956,0.0,1.0
MSFT,2021-12-30 00:00:00+00:00,339.32,343.13,338.82,341.91,15994471,335.2852458146,339.0499422267,334.7911911674,337.8444488874,15994471,0.0,1.0
MSFT,2021-12-31 00:00:00+00:00,336.32,339.355,335.85,338.51,17772880,332.3209179311,335.3198296399,331.8565065627,334.4848772861,17772880,0.0,1.0
MSFT,2022-01-03 00:00:00+00:00,334.75,338.0,329.78,335.35,28918013,330.7695863387,333.9809415459,325.858683145,331.3624519154,28918013,0.0,1.0
MSFT,2022-01-04 00:00:00+00:00,329.01,335.2,326.12,334.83,32674306,325.0978389882,331.2142355212,322.242203127,330.8486350822,32674306,0.0,1.0
MSFT,2022-01-05 00:00:00+00:00,316.38,326.07,315.98,325.86,40054327,312.6180185985,322.1927976623,312.2227748807,321.9852947105,40054327,0.0,1.0
MSFT,2022-01-06 00:00:00+00:00,313.88,318.7,311.49,313.15,39646148,310.1477453622,314.9104321617,307.7861641483,309.4264255772,39646148,0.0,1.0
MSFT,2022-01-07 00:00:00+00:00,314.04,316.5,310.09,314.15,32720018,310.3058428493,312.7365917138,306.402811136,310.4145348717,32720018,0.0,1.0
MSFT,2022-01-10 00:00:00+00:00,314.27,314.72,304.69,309.485,44289467,310.533107987,310.9777571696,301.0670209456,305.8050050128,44289467,0.0,1.0
MSFT,2022-01-11 00:00:00+00:00,314.98,316.61,309.89,313.38,29267314,311.2346655861,312.8452837362,306.2051892771,309.6536907149,29267314,0.0,1.0
MSFT,2022-01-12 00:00:00+00:00,318.27,323.41,317.08,319.67,34372217,314.4855451651,319.5644269389,313.3096951046,315.8688981774,34372217,0.0,1.0
MSFT,2022-01-13 00:00:00+00:00,304.8,320.88,304.0,320.4658,45365979,301.175712968,317.0645104238,300.3852255324,316.655235554,45365979,0.0,1.0
MSFT,2022-01-14 00:00:00+00:00,310.2,310.82,303.75,304.25,39846414,306.5115031584,307.124130921,300.1381982087,300.632252856,39846414,0.0,1.0
MSFT,2022-01-18 00:00:00+00:00,302.65,309.8,301.74,304.07,41717982,299.0512779848,306.1162594406,298.1520985268,300.454393183,41717982,0.0,1.0
MSFT,2022-01-19 00:00:00+00:00,303.33,313.9093,302.7,306.29,45485618,299.723192305,310.1766969645,299.1006834495,302.6479958168,45485618,0.0,1.0
MSFT,2022-01-20 00:00:00+00:00,301.6,311.6494,301.14,309.07,35380675,298.0137632255,307.9436687698,297.5592329501,305.3949396556,35380675,0.0,1.0
MSFT,2022-01-21 00:00:00+00:00,296.03,304.11,295.61,302.685,57984403,292.5099944551,300.4939175548,292.0949885514,299.0858618101,57984403,0.0,1.0
MSFT,2022-01-24 00:00:00+00:00,296.37,297.11,276.05,292.2,86035393,292.8459516152,293.5771524932,272.7675707507,288.7255358571,86035393,0.0,1.0
MSFT,2022-01-25 00:00:00+00:00,288.49,294.99,285.17,291.52,72848638,285.0596503745,291.4823607888,281.7791275167,288.0536215368,72848638,0.0,1.0
MSFT,2022-01-26 00:00:00+00:00,296.71,308.5,293.03,307.985,90428853,293.1819087754,304.8317173577,289.5456665715,304.322841071,90428853,0.0,1.0
MSFT,2022-01-27 00:00:00+00:00,299.84,307.3,297.93,302.66,53481317,296.2746908672,303.6459862043,294.3874021147,299.0611590777,53481317,0.0,1.0
MSFT,2022-01-28 00:00:00+00:00,308.26,308.48,294.45,300.23,49743698,304.594571127,304.8119551718,290.9487817698,296.6600534921,49743698,0.0,1.0
MSFT,2022-01-31 00:00:00+00:00,310.98,312.38,306.37,308.95,46444536,307.2822284081,308.6655814204,302.7270445604,305.2763665402,46444536,0.0,1.0
MSFT,2022-02-01 00:00:00+00:00,308.76,310.63,305.1293,310.41,40950396,305.0886257743,306.936390155,301.5010973587,306.7190061102,40950396,0.0,1.0
MSFT,2022-02-02 00:00:00+00:00,313.46,315.12,308.88,309.63,36635989,309.7327394585,311.3730008874,305.2071988896,305.9482808605,36635989,0.0,1.0
MSFT,2022-02-03 00:00:00+00:00,301.25,311.23,299.96,309.49,43729972,297.6679249725,307.5292557317,296.3932639825,305.8099455593,43729972,0.0,1.0
MSFT,2022-02-04 00:00:00+00:00,305.94,308.8,299.97,300.21,35096488,302.3021575637,305.128150146,296.4031450755,296.6402913062,35096488,0.0,1.0
MSFT,2022-02-07 00:00:00+00:00,300.95,307.84,299.9,306.17,28533286,297.3714921841,304.1795652233,296.3339774249,302.5294227015,28533286,0.0,1.0
MSFT,2022-02-08 00:00:00+00:00,304.56,305.561,299.95,301.25,32421188,300.9385667373,301.9276641411,296.3833828896,297.6679249725,32421188,0.0,1.0
MSFT,2022-02-09 00:00:00+00:00,311.21,311.93,307.39,309.865,31284671,307.5094935458,308.2209322379,303.7349160408,306.1804865447,31284671,0.0,1.0
MSFT,2022-02-10 00:00:00+00:00,302.38,309.12,300.7,304.04,45386199,298.7844884753,305.4443451203,297.1244648605,300.4247499042,45386199,0.0,1.0
MSFT,2022-02-11 00:00:00+00:00,295.04,304.29,294.22,303.19,39175620,291.5317662535,300.6717772278,290.721516632,299.5848570038,39175620,0.0,1.0
MSFT,2022-02-14 00:00:00+00:00,295.0,296.76,291.35,293.77,36359487,291.4922418817,293.2313142401,287.8856429568,290.2768674495,36359487,0.0,1.0
MSFT,2022-02-15 00:00:00+00:00,300.47,300.8,297.02,300.008,27379488,296.8971997227,297.2232757899,293.4882226567,296.4406932287,27379488,0.0,1.0
MSFT,2022-02-16 00:00:00+00:00,299.5,300.87,293.68,298.365,29982121,296.5513614697,297.9078735405,290.7886605556,295.4275357759,29982121,0.62,1.0
MSFT,2022-02-17 00:00:00+00:00,290.73,296.8,290.0,296.36,32461580,287.8677039068,293.8779435198,287.1448909055,293.4422754095,32461580,0.0,1.0
MSFT,2022-02-18 00:00:00+00:00,287.93,293.86,286.305,293.05,34264008,285.0952704773,290.9668884189,283.4862689335,290.164863034,34264008,0.0,1.0
MSFT,2022-02-22 00:00:00+00:00,287.72,291.54,284.5,285.0,41569319,284.8873379701,288.6697292917,281.6990395263,282.1941169244,41569319,0.0,1.0
MSFT,2022-02-23 00:00:00+00:00,280.27,291.7,280.1,290.18,37811167,277.5106847382,288.8281540591,277.3423584229,287.3231187688,37811167,0.0,1.0
MSFT,2022-02-24 00:00:00+00:00,294.59,295.16,271.52,272.51,56989686,291.6897014202,292.254089654,268.8468302713,269.8270835195,56989686,0.0,1.0
MSFT,2022-02-25 00:00:00+00:00,297.31,297.63,291.655,295.14,32546721,294.3829224659,294.6997720007,288.7835970933,292.2342865581,32546721,0.0,1.0
MSFT,2022-02-28 00:00:00+00:00,298.79,299.14,293.0,294.31,34627457,295.8483515643,296.194905743,290.1153552942,291.4124580772,34627457,0.0,1.0
MSFT,2022-03-01 00:00:00+00:00,294.95,299.97,292.15,296.4,31217778,292.0461571468,297.0167342239,289.2737237174,293.4818816014,31217778,0.0,1.0
MSFT,2022-03-02 00:00:00+00:00,300.19,301.47,293.698,295.36,31873007,297.2345682791,298.5019664182,290.806483342,292.4521206133,31873007,0.0,1.0
MSFT,2022-03-03 00:00:00+00:00,295.92,303.13,294.05,302.89,27314469,293.0066072992,300.14562338,291.1550178302,299.9079862289,27314469,0.0,1.0
MSFT,2022-03-04 00:00:00+00:00,289.86,295.66,287.165,294.29,32369655,287.006269234,292.7491670521,284.3378020582,291.3926549813,32369655,0.0,1.0
MSFT,2022-03-07 00:00:00+00:00,278.91,289.69,278.53,288.53,43157178,276.1640742154,286.8379429187,275.7878153928,285.6893633551,43157178,0.0,1.0
MSFT,2022-03-08 00:00:00+00:00,275.85,283.96,270.0,277.8,48159475,273.1342005389,281.1643559363,267.341794981,275.0650023916,48159475,0.0,1.0
MSFT,2022-03-09 00:00:00+00:00,288.5,289.6,280.78,283.44,35204480,285.6596587112,286.748828987,278.0156636843,280.6494754423,35204480,0.0,1.0
MSFT,2022-03-10 00:00:00+00:00,285.59,286.6,280.58,283.02,30628012,282.7783082542,283.7783645983,277.8176327251,280.2336104279,30628012,0.0,1.0
MSFT,2022-03-11 00:00:00+00:00,280.07,289.51,279.43,287.96,27209330,277.312653779,286.6597150554,276.6789547094,285.1249751212,27209330,0.0,1.0
MSFT,2022-03-14 00:00:00+00:00,276.44,285.3992,275.82,280.34,30660747,273.7183918687,282.589386719,273.104495895,277.579995574,30660747,0.0,1.0
MSFT,2022-03-15 00:00:00+00:00,287.15,287.82,278.725,280.35,34245085,284.3229497363,284.9863534497,275.9808955781,277.5898971219,34245085,0.0,1.0
MSFT,2022-03-16 00:00:00+00:00,294.39,294.57,283.2,289.11,37826329,291.4916704609,291.6698983243,280.4118382912,286.2636531369,37826329,0.0,1.0
MSFT,2022-03-17 00:00:00+00:00,295.22,295.61,289.37,293.29,30816633,292.3134989418,292.6996593123,286.5210933839,290.4025001851,30816633,0.0,1.0
MSFT,2022-03-18 00:00:00+00:00,300.43,301.0,292.73,295.37,42195837,297.4722054301,298.036593664,289.8480134992,292.4620221612,42195837,0.0,1.0
MSFT,2022-03-21 00:00:00+00:00,299.16,300.14,294.9,298.89,28107855,296.2147088389,297.1850605392,291.996649407,295.947367044,28107855,0.0,1.0
MSFT,2022-03-22 00:00:00+00:00,304.06,305.0,298.77,299.8,27441386,301.0664673404,301.9972128489,295.8285484684,296.8484079085,27441386,0.0,1.0
MSFT,2022-03-23 00:00:00+00:00,299.49,303.23,297.7201,300.51,25715377,296.5414599217,300.2446388596,294.7889849479,297.5514178138,25715377,0.0,1.0
MSFT,2022-03-24 00:00:00+00:00,304.1,304.2,298.315,299.14,24484456,301.1060735323,301.2050890119,295.3780280361,296.194905743,24484456,0.0,1.0
MSFT,2022-03-25 00:00:00+00:00,303.68,305.5,299.2855,305.23,22443541,300.6902085179,302.492290247,296.3389732659,302.224948452,22443541,0.0,1.0
MSFT,2022-03-28 00:00:00+00:00,310.7,310.8,304.33,304.33,29578188,307.6410951874,307.740110667,301.3338091354,301.3338091354,29578188,0.0,1.0
MSFT,2022-03-29 00:00:00+00:00,315.41,315.82,309.05,313.91,30393403,312.3047242776,312.7106877441,306.0073397736,310.8194920833,30393403,0.0,1.0
MSFT,2022-03-30 00:00:00+00:00,313.86,315.95,311.58,313.76,28163555,310.7699843435,312.8394078676,308.5124314081,310.6709688638,28163555,0.0,1.0
MSFT,2022-03-31 00:00:00+00:00,308.31,315.14,307.89,313.9,33422070,305.2746252244,312.0373824826,304.85876021,310.8095905353,33422070,0.0,1.0
MSFT,2022-04-01 00:00:00+00:00,309.42,310.13,305.54,309.37,27110529,306.3736970482,307.0767069535,302.5318964389,306.3241893084,27110529,0.0,1.0
MSFT,2022-04-04 00:00:00+00:00,314.97,315.11,309.71,310.09,24335868,311.8690561673,312.0076778387,306.6608419391,307.0371007617,24335868,0.0,1.0
MSFT,2022-04-05 00:00:00+00:00,310.88,314.865,309.87,313.27,22984881,307.8193230507,311.7650899137,306.8192667065,310.1857930137,22984881,0.0,1.0
MSFT,2022-04-06 00:00:00+00:00,299.5,307.0,296.71,305.19,40110372,296.5513614697,303.9775224414,293.7888295882,302.1853422602,40110372,0.0,1.0
MSFT,2022-04-07 00:00:00+00:00,301.37,303.65,296.35,296.66,31411155,298.4029509386,300.660503874,293.4323738615,293.7393218484,31411155,0.0,1.0
MSFT,2022-04-08 00:00:00+00:00,296.97,301.12,296.28,300.44,24361917,294.0462698352,298.1554122395,293.3630630258,297.4821069781,24361917,0.0,1.0
MSFT,2022-04-11 00:00:00+00:00,285.26,292.61,285.0,291.79,34569264,282.4515571714,289.7291949237,282.1941169244,288.9172679908,34569264,0.0,1.0
MSFT,2022-04-12 00:00:00+00:00,282.06,290.739,280.49,289.235,30966721,279.2830618235,287.8766152999,277.7285187934,286.3874224864,30966721,0.0,1.0
MSFT,2022-04-13 00:00:00+00:00,287.62,288.58,281.3,282.73,21907176,284.7883224905,285.7388710949,278.5305441783,279.9464655369,21907176,0.0,1.0
MSFT,2022-04-14 00:00:00+00:00,279.83,288.305,279.32,288.09,28221607,277.0750166279,285.4665785259,276.5700376818,285.2536952447,28221607,0.0,1.0
MSFT,2022-04-18 00:00:00+00:00,280.52,282.46,278.34,278.91,20778000,277.7582234373,279.679123742,275.5996859815,276.1640742154,20778000,0.0,1.0
MSFT,2022-04-19 00:00:00+00:00,285.3,286.17,278.41,279.38,22297720,282.4911633632,283.352598036,275.6689968173,276.6294469696,22297720,0.0,1.0
MSFT,2022-04-20 00:00:00+00:00,286.36,289.7,285.3702,289.4,22805341,283.5407274472,286.8478444666,282.5606722299,286.5507980278,22805341,0.0,1.0
MSFT,2022-04-21 00:00:00+00:00,280.81,293.3,280.06,288.58,29454587,278.0453683282,290.4124017331,277.302752231,285.7388710949,29454587,0.0,1.0
MSFT,2022-04-22 00:00:00+00:00,274.03,283.2,273.38,281.68,29405798,271.3321188098,280.4118382912,270.6885181922,278.9068030009,29405798,0.0,1.0
MSFT,2022-04-25 00:00:00+00:00,280.72,281.11,270.77,273.29,35678852,277.9562543965,278.3424147671,268.1042141741,270.5994042606,35678852,0.0,1.0
MSFT,2022-04-26 00:00:00+00:00,270.22,278.3599,270.0,277.5,42047008,267.5596290362,275.619390062,267.341794981,274.7679559527,42047008,0.0,1.0
MSFT,2022-04-27 00:00:00+00:00,283.22,290.97,279.16,282.1,63477694,280.4316413871,288.1053410578,276.4116129144,279.3226680153,63477694,0.0,1.0
MSFT,2022-04-28 00:00:00+00:00,289.63,290.98,281.4562,285.185,33646570,286.7785336309,288.1152426058,278.6852063575,282.3772955617,33646570,0.0,1.0
MSFT,2022-04-29 00:00:00+00:00,277.52,289.88,276.5,288.61,37073923,274.7877590486,287.02607233,273.7778011565,285.7685757388,37073923,0.0,1.0
MSFT,2022-05-02 00:00:00+00:00,284.47,284.94,276.22,277.71,35151105,281.6693348824,282.1347076366,273.5005578135,274.9758884599,35151105,0.0,1.0
MSFT,2022-05-03 00:00:00+00:00,281.78,284.13,280.15,283.96,25978605,279.0058184805,281.3326822517,277.3918661627,281.1643559363,25978605,0.0,1.0
MSFT,2022-05-04 00:00:00+00:00,289.98,290.88,276.73,282.59,33463409,287.1250878096,288.0162271262,274.0055367596,279.8078438655,33463409,0.0,1.0
MSFT,2022-05-05 00:00:00+00:00,277.35,286.35,274.34,285.54,43260386,274.6194327333,283.5308258993,271.6390667966,282.7288005143,43260386,0.0,1.0
MSFT,2022-05-06 00:00:00+00:00,274.73,279.25,271.27,274.805,37780322,272.0252271671,276.5007268461,268.5992915722,272.0994887769,37780322,0.0,1.0
MSFT,2022-05-09 00:00:00+00:00,264.58,272.36,263.32,270.06,47725952,261.9751559854,269.6785603001,260.7275609422,267.4012042688,47725952,0.0,1.0
MSFT,2022-05-10 00:00:00+00:00,269.5,273.75,265.07,271.69,39336424,266.8467175829,271.0548754668,262.4603318356,269.0151565866,39336424,0.0,1.0
MSFT,2022-05-11 00:00:00+00:00,260.55,271.36,259.3,265.68,48975898,257.9848321567,268.6884055039,256.7471386614,263.0643262613,48975898,0.0,1.0
MSFT,2022-05-12 00:00:00+00:00,255.35,259.88,250.02,257.69,51033802,252.8360272163,257.3214284432,247.5585021524,255.1529894395,51033802,0.0,1.0
MSFT,2022-05-13 00:00:00+00:00,261.12,263.04,255.35,257.35,34925093,258.5492203905,260.4503175993,252.8360272163,254.8163368087,34925093,0.0,1.0
MSFT,2022-05-16 00:00:00+00:00,261.5,265.82,255.78,259.955,32550933,258.9254792131,263.2029479328,253.2617937787,257.3956900529,32550933,0.0,1.0
MSFT,2022-05-17 00:00:00+00:00,266.82,268.33,262.46,266.11,28828799,264.193102729,265.6882364713,259.8760278174,263.4900928237,28828799,0.0,1.0
MSFT,2022-05-18 00:00:00+00:00,254.08,263.6,252.77,263.0,31355985,252.1924265987,261.6417020286,250.8921586562,261.0461594595,31355985,0.62,1.0
MSFT,2022-05-19 00:00:00+00:00,253.14,257.67,251.88,253.9,32692286,251.2594099071,255.7557563039,250.008770512,252.013763828,32692286,0.0,1.0
MSFT,2022-05-20 00:00:00+00:00,252.56,258.54,246.44,257.24,39199279,250.683718757,256.6192930291,244.6091845521,255.328950796,39199279,0.0,1.0
MSFT,2022-05-23 00:00:00+00:00,260.65,261.5,253.43,255.49,33175379,258.7136177305,259.5573030367,251.5472554822,253.5919516361,33175379,0.0,1.0
MSFT,2022-05-24 00:00:00+00:00,259.62,261.33,253.5,257.89,29043904,257.6912696535,259.3885659755,251.6167354486,255.9741219126,29043904,0.0,1.0
MSFT,2022-05-25 00:00:00+00:00,262.52,264.58,257.125,258.14,28547947,260.5697254042,262.6144215581,255.214805137,256.2222646497,28547947,0.0,1.0
MSFT,2022-05-26 00:00:00+00:00,265.9,267.11,261.4294,262.27,25002105,263.9246152102,265.1256260579,259.4872275278,260.3215826671,25002105,0.0,1.0
MSFT,2022-05-27 00:00:00+00:00,273.24,273.34,267.56,268.48,26910806,271.2100859723,271.3093430671,265.5722829847,266.4854482574,26910806,0.0,1.0
MSFT,2022-05-31 00:00:00+00:00,271.87,274.77,268.93,272.53,37827695,269.8502637728,272.7287195235,266.9321051842,270.5053605988,37827695,0.0,1.0
MSFT,2022-06-01 00:00:00+00:00,272.42,277.69,270.04,275.195,25292174,270.3961777945,275.6270266932,268.033858937,273.1505621766,25292174,0.0,1.0
MSFT,2022-06-02 00:00:00+00:00,274.58,274.65,261.6,264.45,44008209,272.5401310433,272.6096110097,259.6565601316,262.4853873348,44008209,0.0,1.0
MSFT,2022-06-03 00:00:00+00:00,270.02,273.45,268.41,270.31,28058958,268.0140075181,271.4185258715,266.415968291,268.3018530931,28058958,0.0,1.0
MSFT,2022-06-06 00:00:00+00:00,268.75,274.18,267.22,272.06,22400342,266.7534424135,272.1431026639,265.2348088622,270.038852253,22400342,0.0,1.0
MSFT,2022-06-07 00:00:00+00:00,272.5,273.13,265.94,266.635,22860677,270.4755834704,271.1009031679,263.9643180481,264.6541548573,22860677,0.0,1.0
MSFT,2022-06-08 00:00:00+00:00,270.41,273.0,269.61,271.71,17372341,268.401110188,270.9718689446,267.6070534292,269.6914524211,17372341,0.0,1.0
MSFT,2022-06-09 00:00:00+00:00,264.79,272.7081,264.63,267.78,26439728,262.8228614573,270.6821374848,262.6640501056,265.7906485934,26439728,0.0,1.0
MSFT,2022-06-10 00:00:00+00:00,252.99,260.58,252.53,260.58,31445841,251.1105242649,258.6441377641,250.6539416285,258.6441377641,31445841,0.0,1.0
MSFT,2022-06-13 00:00:00+00:00,242.26,249.0242,241.53,245.11,46135788,240.4602379873,247.1741863972,239.7356611949,243.2890651906,46135788,0.0,1.0
MSFT,2022-06-14 00:00:00+00:00,244.49,245.74,241.51,243.86,28651487,242.6736712025,243.9143848881,239.7158097759,242.0483515049,28651487,0.0,1.0
MSFT,2022-06-15 00:00:00+00:00,251.76,255.3,246.42,248.31,33111729,249.8896619982,253.4033631559,244.5893331331,246.4652922258,33111729,0.0,1.0
MSFT,2022-06-16 00:00:00+00:00,244.97,247.4174,243.02,245.98,33169160,243.1501052578,245.5793233972,241.2145919082,244.1526019158,33169160,0.0,1.0
MSFT,2022-06-17 00:00:00+00:00,247.65,250.5,244.03,244.7,43084780,245.8101953998,248.6390226031,242.2170885662,242.8821111017,43084780,0.0,1.0
MSFT,2022-06-21 00:00:00+00:00,253.74,254.75,249.51,250.255,29928297,251.8549524762,252.8574491342,247.656377364,248.3958427207,29928297,0.0,1.0
MSFT,2022-06-22 00:00:00+00:00,253.13,257.17,250.37,251.89,25961215,251.2494841976,255.2594708296,248.5099883797,250.0186962215,25961215,0.0,1.0
MSFT,2022-06-23 00:00:00+00:00,258.86,259.37,253.63,255.57,25861449,256.9369157326,257.4431269164,251.7457696719,253.671357312,25861449,0.0,1.0
MSFT,2022-06-24 00:00:00+00:00,267.7,267.98,261.72,261.808,33923231,265.7112429175,265.9891627831,259.7756686454,259.8630148889,33923231,0.0,1.0
MSFT,2022-06-27 00:00:00+00:00,264.89,268.3,263.28,268.205,24615114,262.9221185522,266.3067854866,261.3240793251,266.2124912465,24615114,0.0,1.0
MSFT,2022-06-28 00:00:00+00:00,256.48,266.91,256.32,263.98,27380247,254.5745968752,264.9271118682,254.4157855234,262.018878989,27380247,0.0,1.0
MSFT,2022-06-29 00:00:00+00:00,260.26,261.97,255.76,257.59,20069839,258.3265150606,260.0238113825,253.8599457922,255.676350628,20069839,0.0,1.0
MSFT,2022-06-30 00:00:00+00:00,256.83,259.53,252.9,257.05,31730868,254.9219967072,257.6019382681,251.0211928795,255.1403623158,31730868,0.0,1.0
MSFT,2022-07-01 00:00:00+00:00,259.58,259.77,254.61,256.39,22837692,257.6515668156,257.8401552958,252.7184892014,254.4852654898,22837692,0.0,1.0
MSFT,2022-07-05 00:00:00+00:00,262.85,262.98,254.74,256.16,22971634,260.8972738172,261.0263080405,252.8475234248,254.2569741716,22971634,0.0,1.0
MSFT,2022-07-06 00:00:00+00:00,266.21,267.99,262.4,263.75,23824419,264.2323122042,265.9990884926,260.4506168904,261.7905876709,23824419,0.0,1.0
MSFT,2022-07-07 00:00:00+00:00,268.4,269.055,265.02,265.12,20859874,266.4060425815,267.0561765528,263.0511527755,263.1504098703,20859874,0.0,1.0
MSFT,2022-07-08 00:00:00+00:00,267.66,268.1,263.285,264.79,19658751,265.6715400796,266.1082712969,261.3290421798,262.8228614573,19658751,0.0,1.0
MSFT,2022-07-11 00:00:00+00:00,264.51,266.53,262.18,265.65,19519108,262.5449415917,264.5499349078,260.2322512817,263.6764724731,19519108,0.0,1.0
MSFT,2022-07-12 00:00:00+00:00,253.67,265.94,252.04,265.88,35868450,251.7854725098,263.9643180481,250.1675818638,263.9047637912,35868450,0.0,1.0
MSFT,2022-07-13 00:00:00+00:00,252.72,253.55,248.11,250.19,29497423,250.8425301088,251.666363996,246.2667780361,248.331325609,29497423,0.0,1.0
MSFT,2022-07-14 00:00:00+00:00,254.08,255.1374,245.94,250.57,25102823,252.1924265987,253.2419711197,244.1128990778,248.7085025694,25102823,0.0,1.0
MSFT,2022-07-15 00:00:00+00:00,256.72,260.3699,254.7727,255.72,29774050,254.8128139028,258.4355986078,252.8799804948,253.8202429543,29774050,0.0,1.0
MSFT,2022-07-18 00:00:00+00:00,254.25,260.84,253.3,259.75,20975034,252.36116366,258.9022062107,251.4182212589,257.8203038768,20975034,0.0,1.0
MSFT,2022-07-19 00:00:00+00:00,259.53,259.72,253.68,257.575,25012562,257.6019382681,257.7905267484,251.7953982193,255.6614620638,25012562,0.0,1.0
MSFT,2022-07-20 00:00:00+00:00,262.27,264.87,258.91,259.9,22788282,260.3215826671,262.9022671332,256.9865442801,257.9691895191,22788282,0.0,1.0
MSFT,2022-07-21 00:00:00+00:00,264.84,264.89,257.03,259.79,22404675,262.8724900048,262.9221185522,255.1205108969,257.8600067148,22404675,0.0,1.0
MSFT,2022-07-22 00:00:00+00:00,260.36,265.33,259.07,265.24,21881290,258.4257721554,263.3588497695,257.1453556318,263.2695183842,21881290,0.0,1.0
MSFT,2022-07-25 00:00:00+00:00,258.83,261.5,256.81,260.995,21055998,256.9071386042,259.5573030367,254.9021452882,259.0560547077,21055998,0.0,1.0
MSFT,2022-07-26 00:00:00+00:00,251.9,259.88,249.57,259.86,39347957,250.028621931,257.9493381001,247.7159316209,257.9294866812,39347957,0.0,1.0
